"long","lat","n","cat"
-103.400502512563,20.608040201005,16.8743088452902,"Muy alta"
-103.398492462312,20.608040201005,17.6383181668934,"Muy alta"
-103.39648241206,20.608040201005,18.2373495383636,"Muy alta"
-103.394472361809,20.608040201005,18.6285821523215,"Muy alta"
-103.392462311558,20.608040201005,18.808106829616,"Muy alta"
-103.390452261307,20.608040201005,18.7965760623174,"Muy alta"
-103.388442211055,20.608040201005,18.6263497635846,"Muy alta"
-103.386432160804,20.608040201005,18.332534295394,"Muy alta"
-103.384422110553,20.608040201005,17.9478617346431,"Muy alta"
-103.382412060302,20.608040201005,17.5003878361204,"Muy alta"
-103.38040201005,20.608040201005,17.0129105755877,"Muy alta"
-103.378391959799,20.608040201005,16.5032796982068,"Muy alta"
-103.376381909548,20.608040201005,15.985076294297,"Muy alta"
-103.374371859296,20.608040201005,15.4683775269095,"Muy alta"
-103.372361809045,20.608040201005,14.9604714173438,"Muy alta"
-103.370351758794,20.608040201005,14.4664704039296,"Muy alta"
-103.368341708543,20.608040201005,13.989814380895,"Muy alta"
-103.366331658291,20.608040201005,13.5326723267081,"Muy alta"
-103.36432160804,20.608040201005,13.0962579081915,"Muy alta"
-103.362311557789,20.608040201005,12.6810750577388,"Muy alta"
-103.360301507538,20.608040201005,12.2871078358676,"Muy alta"
-103.358291457286,20.608040201005,11.9139665266484,"Muy alta"
-103.356281407035,20.608040201005,11.560999589572,"Muy alta"
-103.354271356784,20.608040201005,11.227379068534,"Muy alta"
-103.352261306533,20.608040201005,10.9121654011997,"Muy alta"
-103.350251256281,20.608040201005,10.6143562539855,"Muy alta"
-103.34824120603,20.608040201005,10.3329229757946,"Muy alta"
-103.346231155779,20.608040201005,10.0668374638753,"Muy alta"
-103.344221105528,20.608040201005,9.81509161533904,"Muy alta"
-103.342211055276,20.608040201005,9.57671105793634,"Muy alta"
-103.340201005025,20.608040201005,9.35076448202926,"Muy alta"
-103.338190954774,20.608040201005,9.13636960682925,"Muy alta"
-103.336180904523,20.608040201005,8.93269658803456,"Muy alta"
-103.334170854271,20.608040201005,8.73896949800019,"Muy alta"
-103.33216080402,20.608040201005,8.55446637151272,"Muy alta"
-103.330150753769,20.608040201005,8.37851820185006,"Muy alta"
-103.328140703518,20.608040201005,8.21050718616698,"Muy alta"
-103.326130653266,20.608040201005,8.04986445248505,"Muy alta"
-103.324120603015,20.608040201005,7.89606744764842,"Muy alta"
-103.322110552764,20.608040201005,7.74863712379192,"Muy alta"
-103.320100502513,20.608040201005,7.60713502813542,"Muy alta"
-103.318090452261,20.608040201005,7.47116037554679,"Muy alta"
-103.31608040201,20.608040201005,7.34034716248607,"Muy alta"
-103.314070351759,20.608040201005,7.21436136502143,"Muy alta"
-103.312060301508,20.608040201005,7.09289825213818,"Muy alta"
-103.310050251256,20.608040201005,6.97567983440786,"Muy alta"
-103.308040201005,20.608040201005,6.86245246179078,"Muy alta"
-103.306030150754,20.608040201005,6.75298457731697,"Alta"
-103.304020100503,20.608040201005,6.64706463037146,"Alta"
-103.302010050251,20.608040201005,6.54449914804536,"Alta"
-103.3,20.608040201005,6.44511096195856,"Alta"
-103.7,20.6105527638191,2.80135949980331,"Baja"
-103.697989949749,20.6105527638191,2.81923519576094,"Baja"
-103.695979899497,20.6105527638191,2.8373086781703,"Baja"
-103.693969849246,20.6105527638191,2.85558216433446,"Baja"
-103.691959798995,20.6105527638191,2.87405785805686,"Baja"
-103.689949748744,20.6105527638191,2.8927379462848,"Baja"
-103.687939698492,20.6105527638191,2.91162459552424,"Baja"
-103.685929648241,20.6105527638191,2.93071994809679,"Baja"
-103.68391959799,20.6105527638191,2.95002611793052,"Baja"
-103.681909547739,20.6105527638191,2.96954518631355,"Baja"
-103.679899497487,20.6105527638191,2.98927919715243,"Baja"
-103.677889447236,20.6105527638191,3.00923015202579,"Baja"
-103.675879396985,20.6105527638191,3.02940000488752,"Baja"
-103.673869346734,20.6105527638191,3.04979065640418,"Baja"
-103.671859296482,20.6105527638191,3.07040394793512,"Baja"
-103.669849246231,20.6105527638191,3.09124165506091,"Baja"
-103.66783919598,20.6105527638191,3.1123054807772,"Baja"
-103.665829145729,20.6105527638191,3.13359704817776,"Baja"
-103.663819095477,20.6105527638191,3.15511789263155,"Media"
-103.661809045226,20.6105527638191,3.17686945346304,"Media"
-103.659798994975,20.6105527638191,3.19885306515152,"Media"
-103.657788944724,20.6105527638191,3.22106994773276,"Media"
-103.655778894472,20.6105527638191,3.24352119681862,"Media"
-103.653768844221,20.6105527638191,3.26620777265089,"Media"
-103.65175879397,20.6105527638191,3.28913048858612,"Media"
-103.649748743719,20.6105527638191,3.31228999866926,"Media"
-103.647738693467,20.6105527638191,3.33568678433494,"Media"
-103.645728643216,20.6105527638191,3.35932114009302,"Media"
-103.643718592965,20.6105527638191,3.38319315819263,"Media"
-103.641708542714,20.6105527638191,3.40730271208304,"Media"
-103.639698492462,20.6105527638191,3.43164943851889,"Media"
-103.637688442211,20.6105527638191,3.45623271834575,"Media"
-103.63567839196,20.6105527638191,3.48105165558172,"Media"
-103.633668341709,20.6105527638191,3.50610505480472,"Media"
-103.631658291457,20.6105527638191,3.53139139654195,"Media"
-103.629648241206,20.6105527638191,3.55690881055534,"Media"
-103.627638190955,20.6105527638191,3.58265504657174,"Media"
-103.625628140704,20.6105527638191,3.60862744244196,"Media"
-103.623618090452,20.6105527638191,3.63482288914838,"Media"
-103.621608040201,20.6105527638191,3.66123779246573,"Media"
-103.61959798995,20.6105527638191,3.68786803077728,"Media"
-103.617587939698,20.6105527638191,3.71470890870569,"Media"
-103.615577889447,20.6105527638191,3.74175510574469,"Media"
-103.613567839196,20.6105527638191,3.76900061972947,"Media"
-103.611557788945,20.6105527638191,3.79643870397922,"Media"
-103.609547738693,20.6105527638191,3.82406179785403,"Media"
-103.607537688442,20.6105527638191,3.85186144947511,"Media"
-103.605527638191,20.6105527638191,3.87982822972936,"Media"
-103.60351758794,20.6105527638191,3.90795163666007,"Media"
-103.601507537688,20.6105527638191,3.9362199886973,"Media"
-103.599497487437,20.6105527638191,3.96462030557359,"Media"
-103.597487437186,20.6105527638191,3.99313817512302,"Media"
-103.595477386935,20.6105527638191,4.0217576042005,"Media"
-103.593467336683,20.6105527638191,4.05046085171034,"Media"
-103.591457286432,20.6105527638191,4.07922824116758,"Media"
-103.589447236181,20.6105527638191,4.10803795012089,"Media"
-103.58743718593,20.6105527638191,4.13686577332737,"Media"
-103.585427135678,20.6105527638191,4.1656848557941,"Alta"
-103.583417085427,20.6105527638191,4.19446539160526,"Alta"
-103.581407035176,20.6105527638191,4.22317428336464,"Alta"
-103.579396984925,20.6105527638191,4.25177475648979,"Alta"
-103.577386934673,20.6105527638191,4.28022592148773,"Alta"
-103.575376884422,20.6105527638191,4.30848227593378,"Alta"
-103.573366834171,20.6105527638191,4.33649313698788,"Alta"
-103.57135678392,20.6105527638191,4.36420199244458,"Alta"
-103.569346733668,20.6105527638191,4.39154575744669,"Alta"
-103.567336683417,20.6105527638191,4.4184539202688,"Alta"
-103.565326633166,20.6105527638191,4.44484755795656,"Alta"
-103.563316582915,20.6105527638191,4.47063819867799,"Alta"
-103.561306532663,20.6105527638191,4.49572650283426,"Alta"
-103.559296482412,20.6105527638191,4.5200007288222,"Alta"
-103.557286432161,20.6105527638191,4.54333494280399,"Alta"
-103.55527638191,20.6105527638191,4.56558692207273,"Alta"
-103.553266331658,20.6105527638191,4.58659569101474,"Alta"
-103.551256281407,20.6105527638191,4.60617861418723,"Alta"
-103.549246231156,20.6105527638191,4.6241279537935,"Alta"
-103.547236180905,20.6105527638191,4.64020677527242,"Alta"
-103.545226130653,20.6105527638191,4.65414405753381,"Alta"
-103.543216080402,20.6105527638191,4.66562882577819,"Alta"
-103.541206030151,20.6105527638191,4.67430307797713,"Alta"
-103.5391959799,20.6105527638191,4.67975321454196,"Alta"
-103.537185929648,20.6105527638191,4.68149959873153,"Alta"
-103.535175879397,20.6105527638191,4.67898377188249,"Alta"
-103.533165829146,20.6105527638191,4.67155270927924,"Alta"
-103.531155778894,20.6105527638191,4.65843932422649,"Alta"
-103.529145728643,20.6105527638191,4.63873819777837,"Alta"
-103.527135678392,20.6105527638191,4.61137521979435,"Alta"
-103.525125628141,20.6105527638191,4.5750694673543,"Alta"
-103.523115577889,20.6105527638191,4.52828523394237,"Alta"
-103.521105527638,20.6105527638191,4.46917170916458,"Alta"
-103.519095477387,20.6105527638191,4.39548755285068,"Alta"
-103.517085427136,20.6105527638191,4.3045078970099,"Alta"
-103.515075376884,20.6105527638191,4.19291303890986,"Alta"
-103.513065326633,20.6105527638191,4.05666326009668,"Media"
-103.511055276382,20.6105527638191,3.89087718888277,"Media"
-103.509045226131,20.6105527638191,3.68976127963379,"Media"
-103.507035175879,20.6105527638191,3.44670482554466,"Media"
-103.505025125628,20.6105527638191,3.15479716848859,"Media"
-103.503015075377,20.6105527638191,2.80831026589931,"Baja"
-103.501005025126,20.6105527638191,2.40621080837627,"Muy baja"
-103.498994974874,20.6105527638191,1.95950697795706,"Muy baja"
-103.496984924623,20.6105527638191,1.50453157243282,"Muy baja"
-103.494974874372,20.6105527638191,1.12142343321466,"Muy baja"
-103.492964824121,20.6105527638191,0.945777000664748,"Muy baja"
-103.490954773869,20.6105527638191,1.14380602908568,"Muy baja"
-103.488944723618,20.6105527638191,1.83246873076314,"Muy baja"
-103.486934673367,20.6105527638191,2.99959222604593,"Baja"
-103.484924623116,20.6105527638191,4.51473452404571,"Alta"
-103.482914572864,20.6105527638191,6.21497808176173,"Alta"
-103.480904522613,20.6105527638191,7.97045186047762,"Muy alta"
-103.478894472362,20.6105527638191,9.69458170112739,"Muy alta"
-103.476884422111,20.6105527638191,11.3264811088175,"Muy alta"
-103.474874371859,20.6105527638191,12.8137590390288,"Muy alta"
-103.472864321608,20.6105527638191,14.1072707785315,"Muy alta"
-103.470854271357,20.6105527638191,15.1671402433785,"Muy alta"
-103.468844221106,20.6105527638191,15.9628908281229,"Muy alta"
-103.466834170854,20.6105527638191,16.4256704677828,"Muy alta"
-103.464824120603,20.6105527638191,16.3204471349072,"Muy alta"
-103.462814070352,20.6105527638191,15.1583513971946,"Muy alta"
-103.4608040201,20.6105527638191,12.5109266521886,"Muy alta"
-103.458793969849,20.6105527638191,8.74934159121585,"Muy alta"
-103.456783919598,20.6105527638191,5.11350496620616,"Alta"
-103.454773869347,20.6105527638191,2.53708556465426,"Baja"
-103.452763819095,20.6105527638191,0.925928142587509,"Muy baja"
-103.450753768844,20.6105527638191,-0.213028371259497,"Muy baja"
-103.448743718593,20.6105527638191,-1.12408560801123,"Muy baja"
-103.446733668342,20.6105527638191,-1.80194266354192,"Muy baja"
-103.44472361809,20.6105527638191,-2.25583036088938,"Muy baja"
-103.442713567839,20.6105527638191,-2.5137008313377,"Muy baja"
-103.440703517588,20.6105527638191,-2.05779737479133,"Muy baja"
-103.438693467337,20.6105527638191,0.340299006458736,"Muy baja"
-103.436683417085,20.6105527638191,5.38309560975722,"Alta"
-103.434673366834,20.6105527638191,11.8174086410854,"Muy alta"
-103.432663316583,20.6105527638191,16.8372189036727,"Muy alta"
-103.430653266332,20.6105527638191,18.4464667668199,"Muy alta"
-103.42864321608,20.6105527638191,17.410100879144,"Muy alta"
-103.426633165829,20.6105527638191,16.1870309422411,"Muy alta"
-103.424623115578,20.6105527638191,16.0435166088191,"Muy alta"
-103.422613065327,20.6105527638191,16.3101705019853,"Muy alta"
-103.420603015075,20.6105527638191,16.1051336936634,"Muy alta"
-103.418592964824,20.6105527638191,15.3785214793552,"Muy alta"
-103.416582914573,20.6105527638191,14.4490351274417,"Muy alta"
-103.414572864322,20.6105527638191,13.5060663752611,"Muy alta"
-103.41256281407,20.6105527638191,12.6616575947101,"Muy alta"
-103.410552763819,20.6105527638191,12.1096888135198,"Muy alta"
-103.408542713568,20.6105527638191,12.0815651505218,"Muy alta"
-103.406532663317,20.6105527638191,12.689551292402,"Muy alta"
-103.404522613065,20.6105527638191,13.8438500063894,"Muy alta"
-103.402512562814,20.6105527638191,15.3012376110382,"Muy alta"
-103.400502512563,20.6105527638191,16.7806133975446,"Muy alta"
-103.398492462312,20.6105527638191,18.0600277196609,"Muy alta"
-103.39648241206,20.6105527638191,19.0163568013413,"Muy alta"
-103.394472361809,20.6105527638191,19.6165310761371,"Muy alta"
-103.392462311558,20.6105527638191,19.887125703126,"Muy alta"
-103.390452261307,20.6105527638191,19.8836387397514,"Muy alta"
-103.388442211055,20.6105527638191,19.6687918342614,"Muy alta"
-103.386432160804,20.6105527638191,19.3006189502503,"Muy alta"
-103.384422110553,20.6105527638191,18.8276217495295,"Muy alta"
-103.382412060302,20.6105527638191,18.2879603594993,"Muy alta"
-103.38040201005,20.6105527638191,17.7105011508684,"Muy alta"
-103.378391959799,20.6105527638191,17.1164694433028,"Muy alta"
-103.376381909548,20.6105527638191,16.5211050867874,"Muy alta"
-103.374371859296,20.6105527638191,15.9350886582033,"Muy alta"
-103.372361809045,20.6105527638191,15.3656862431581,"Muy alta"
-103.370351758794,20.6105527638191,14.8176352505325,"Muy alta"
-103.368341708543,20.6105527638191,14.2938166776457,"Muy alta"
-103.366331658291,20.6105527638191,13.7957602437473,"Muy alta"
-103.36432160804,20.6105527638191,13.3240221095784,"Muy alta"
-103.362311557789,20.6105527638191,12.8784666814299,"Muy alta"
-103.360301507538,20.6105527638191,12.4584765773052,"Muy alta"
-103.358291457286,20.6105527638191,12.0631088316841,"Muy alta"
-103.356281407035,20.6105527638191,11.6912108090237,"Muy alta"
-103.354271356784,20.6105527638191,11.341505850216,"Muy alta"
-103.352261306533,20.6105527638191,11.0126561247944,"Muy alta"
-103.350251256281,20.6105527638191,10.7033082829221,"Muy alta"
-103.34824120603,20.6105527638191,10.4121261139899,"Muy alta"
-103.346231155779,20.6105527638191,10.1378133903036,"Muy alta"
-103.344221105528,20.6105527638191,9.87912930919083,"Muy alta"
-103.342211055276,20.6105527638191,9.6348983717744,"Muy alta"
-103.340201005025,20.6105527638191,9.40401610249137,"Muy alta"
-103.338190954774,20.6105527638191,9.18545168502715,"Muy alta"
-103.336180904523,20.6105527638191,8.97824833764207,"Muy alta"
-103.334170854271,20.6105527638191,8.78152205840615,"Muy alta"
-103.33216080402,20.6105527638191,8.59445922256145,"Muy alta"
-103.330150753769,20.6105527638191,8.41631339950072,"Muy alta"
-103.328140703518,20.6105527638191,8.24640166795507,"Muy alta"
-103.326130653266,20.6105527638191,8.08410064024883,"Muy alta"
-103.324120603015,20.6105527638191,7.92884235351175,"Muy alta"
-103.322110552764,20.6105527638191,7.78011014399272,"Muy alta"
-103.320100502513,20.6105527638191,7.63743459016223,"Muy alta"
-103.318090452261,20.6105527638191,7.50038958521327,"Muy alta"
-103.31608040201,20.6105527638191,7.36858858139658,"Muy alta"
-103.314070351759,20.6105527638191,7.24168103386819,"Muy alta"
-103.312060301508,20.6105527638191,7.11934906100942,"Muy alta"
-103.310050251256,20.6105527638191,7.00130433014056,"Muy alta"
-103.308040201005,20.6105527638191,6.88728517065283,"Muy alta"
-103.306030150754,20.6105527638191,6.77705391273776,"Alta"
-103.304020100503,20.6105527638191,6.67039444573675,"Alta"
-103.302010050251,20.6105527638191,6.56710998806375,"Alta"
-103.3,20.6105527638191,6.46702105882741,"Alta"
-103.7,20.6130653266332,2.8052749596668,"Baja"
-103.697989949749,20.6130653266332,2.82322647949968,"Baja"
-103.695979899497,20.6130653266332,2.84137712707525,"Baja"
-103.693969849246,20.6130653266332,2.85972911016461,"Baja"
-103.691959798995,20.6130653266332,2.87828461904974,"Baja"
-103.689949748744,20.6130653266332,2.89704582286095,"Baja"
-103.687939698492,20.6130653266332,2.91601486555783,"Baja"
-103.685929648241,20.6130653266332,2.93519386163644,"Baja"
-103.68391959799,20.6130653266332,2.95458489155862,"Baja"
-103.681909547739,20.6130653266332,2.97418999686352,"Baja"
-103.679899497487,20.6130653266332,2.99401117494153,"Baja"
-103.677889447236,20.6130653266332,3.01405037344011,"Baja"
-103.675879396985,20.6130653266332,3.03430948427649,"Baja"
-103.673869346734,20.6130653266332,3.05479033732627,"Baja"
-103.671859296482,20.6130653266332,3.07549469360947,"Baja"
-103.669849246231,20.6130653266332,3.09642423800142,"Baja"
-103.66783919598,20.6130653266332,3.11758057153429,"Baja"
-103.665829145729,20.6130653266332,3.13896520317121,"Baja"
-103.663819095477,20.6130653266332,3.16057954094822,"Media"
-103.661809045226,20.6130653266332,3.18242488261421,"Media"
-103.659798994975,20.6130653266332,3.20450240556374,"Media"
-103.657788944724,20.6130653266332,3.22681315612499,"Media"
-103.655778894472,20.6130653266332,3.24935803812423,"Media"
-103.653768844221,20.6130653266332,3.27213780058082,"Media"
-103.65175879397,20.6130653266332,3.29515302464915,"Media"
-103.649748743719,20.6130653266332,3.31840410944142,"Media"
-103.647738693467,20.6130653266332,3.34189125711691,"Media"
-103.645728643216,20.6130653266332,3.36561445651796,"Media"
-103.643718592965,20.6130653266332,3.38957346584129,"Media"
-103.641708542714,20.6130653266332,3.41376779390112,"Media"
-103.639698492462,20.6130653266332,3.43819667980779,"Media"
-103.637688442211,20.6130653266332,3.46285907124457,"Media"
-103.63567839196,20.6130653266332,3.48775360070022,"Media"
-103.633668341709,20.6130653266332,3.51287855989131,"Media"
-103.631658291457,20.6130653266332,3.53823187192211,"Media"
-103.629648241206,20.6130653266332,3.5638110609334,"Media"
-103.627638190955,20.6130653266332,3.58961321910874,"Media"
-103.625628140704,20.6130653266332,3.61563497048201,"Media"
-103.623618090452,20.6130653266332,3.64187243143124,"Media"
-103.621608040201,20.6130653266332,3.66832116723117,"Media"
-103.61959798995,20.6130653266332,3.69497614444754,"Media"
-103.617587939698,20.6130653266332,3.72183167824915,"Media"
-103.615577889447,20.6130653266332,3.74888137448488,"Media"
-103.613567839196,20.6130653266332,3.77611806561572,"Media"
-103.611557788945,20.6130653266332,3.80353373958542,"Media"
-103.609547738693,20.6130653266332,3.83111946120061,"Media"
-103.607537688442,20.6130653266332,3.85886528454557,"Media"
-103.605527638191,20.6130653266332,3.88676015570127,"Media"
-103.60351758794,20.6130653266332,3.91479180426177,"Media"
-103.601507537688,20.6130653266332,3.94294662244374,"Media"
-103.599497487437,20.6130653266332,3.97120952995738,"Media"
-103.597487437186,20.6130653266332,3.99956382295295,"Media"
-103.595477386935,20.6130653266332,4.02799100494758,"Media"
-103.593467336683,20.6130653266332,4.0564705972356,"Media"
-103.591457286432,20.6130653266332,4.08497992631783,"Media"
-103.589447236181,20.6130653266332,4.11349388479084,"Media"
-103.58743718593,20.6130653266332,4.1419846626759,"Media"
-103.585427135678,20.6130653266332,4.17042144439074,"Alta"
-103.583417085427,20.6130653266332,4.19877006714978,"Alta"
-103.581407035176,20.6130653266332,4.22699263469713,"Alta"
-103.579396984925,20.6130653266332,4.25504708000335,"Alta"
-103.577386934673,20.6130653266332,4.28288666932167,"Alta"
-103.575376884422,20.6130653266332,4.31045943822573,"Alta"
-103.573366834171,20.6130653266332,4.33770754929083,"Alta"
-103.57135678392,20.6130653266332,4.36456655833081,"Alta"
-103.569346733668,20.6130653266332,4.39096457442793,"Alta"
-103.567336683417,20.6130653266332,4.41682129554374,"Alta"
-103.565326633166,20.6130653266332,4.44204689829621,"Alta"
-103.563316582915,20.6130653266332,4.46654075609149,"Alta"
-103.561306532663,20.6130653266332,4.49018995478764,"Alta"
-103.559296482412,20.6130653266332,4.51286756820082,"Alta"
-103.557286432161,20.6130653266332,4.53443064867133,"Alta"
-103.55527638191,20.6130653266332,4.55471787763054,"Alta"
-103.553266331658,20.6130653266332,4.57354680944354,"Alta"
-103.551256281407,20.6130653266332,4.59071062694784,"Alta"
-103.549246231156,20.6130653266332,4.60597430833695,"Alta"
-103.547236180905,20.6130653266332,4.61907008164235,"Alta"
-103.545226130653,20.6130653266332,4.62969201341366,"Alta"
-103.543216080402,20.6130653266332,4.63748954050516,"Alta"
-103.541206030151,20.6130653266332,4.64205970549301,"Alta"
-103.5391959799,20.6130653266332,4.64293779455238,"Alta"
-103.537185929648,20.6130653266332,4.6395859966824,"Alta"
-103.535175879397,20.6130653266332,4.63137960077347,"Alta"
-103.533165829146,20.6130653266332,4.61759011420963,"Alta"
-103.531155778894,20.6130653266332,4.59736451648223,"Alta"
-103.529145728643,20.6130653266332,4.56969964570817,"Alta"
-103.527135678392,20.6130653266332,4.53341044530862,"Alta"
-103.525125628141,20.6130653266332,4.48709047515968,"Alta"
-103.523115577889,20.6130653266332,4.4290627303817,"Alta"
-103.521105527638,20.6130653266332,4.35731847667557,"Alta"
-103.519095477387,20.6130653266332,4.26944167035617,"Alta"
-103.517085427136,20.6130653266332,4.16251698154247,"Alta"
-103.515075376884,20.6130653266332,4.0330213896741,"Media"
-103.513065326633,20.6130653266332,3.87670477482425,"Media"
-103.511055276382,20.6130653266332,3.6884782431207,"Media"
-103.509045226131,20.6130653266332,3.46235938906102,"Media"
-103.507035175879,20.6130653266332,3.19159063771804,"Media"
-103.505025125628,20.6130653266332,2.86918844649153,"Baja"
-103.503015075377,20.6130653266332,2.4894652006551,"Baja"
-103.501005025126,20.6130653266332,2.05157992125169,"Muy baja"
-103.498994974874,20.6130653266332,1.56689926175568,"Muy baja"
-103.496984924623,20.6130653266332,1.07221866839063,"Muy baja"
-103.494974874372,20.6130653266332,0.648028049452478,"Muy baja"
-103.492964824121,20.6130653266332,0.429770846008978,"Muy baja"
-103.490954773869,20.6130653266332,0.582655659251031,"Muy baja"
-103.488944723618,20.6130653266332,1.22173902478426,"Muy baja"
-103.486934673367,20.6130653266332,2.33169768998414,"Muy baja"
-103.484924623116,20.6130653266332,3.77565489740664,"Media"
-103.482914572864,20.6130653266332,5.37701369951901,"Alta"
-103.480904522613,20.6130653266332,6.97937248040216,"Muy alta"
-103.478894472362,20.6130653266332,8.44821023187251,"Muy alta"
-103.476884422111,20.6130653266332,9.63935183241847,"Muy alta"
-103.474874371859,20.6130653266332,10.3616444562667,"Muy alta"
-103.472864321608,20.6130653266332,10.3515405525886,"Muy alta"
-103.470854271357,20.6130653266332,9.28150163353712,"Muy alta"
-103.468844221106,20.6130653266332,6.83164565575316,"Muy alta"
-103.466834170854,20.6130653266332,2.84344268131463,"Baja"
-103.464824120603,20.6130653266332,-2.44914366864759,"Muy baja"
-103.462814070352,20.6130653266332,-8.11309202477969,"Muy baja"
-103.4608040201,20.6130653266332,-12.2349502299912,"Muy baja"
-103.458793969849,20.6130653266332,-12.3457155692377,"Muy baja"
-103.456783919598,20.6130653266332,-7.44094974517611,"Muy baja"
-103.454773869347,20.6130653266332,0.0445763191783044,"Muy baja"
-103.452763819095,20.6130653266332,5.83014558444302,"Alta"
-103.450753768844,20.6130653266332,7.65248604695262,"Muy alta"
-103.448743718593,20.6130653266332,6.45502216682507,"Alta"
-103.446733668342,20.6130653266332,4.31002456756323,"Alta"
-103.44472361809,20.6130653266332,2.26110899574815,"Muy baja"
-103.442713567839,20.6130653266332,0.298079270043672,"Muy baja"
-103.440703517588,20.6130653266332,-0.955445105520994,"Muy baja"
-103.438693467337,20.6130653266332,0.415765757779809,"Muy baja"
-103.436683417085,20.6130653266332,5.65909658685814,"Alta"
-103.434673366834,20.6130653266332,12.9788348242746,"Muy alta"
-103.432663316583,20.6130653266332,17.9312981657367,"Muy alta"
-103.430653266332,20.6130653266332,17.1953402605777,"Muy alta"
-103.42864321608,20.6130653266332,12.1949651153809,"Muy alta"
-103.426633165829,20.6130653266332,7.60952003780403,"Muy alta"
-103.424623115578,20.6130653266332,6.23651268591857,"Alta"
-103.422613065327,20.6130653266332,7.23138706631289,"Muy alta"
-103.420603015075,20.6130653266332,8.75377018221479,"Muy alta"
-103.418592964824,20.6130653266332,9.93678194805034,"Muy alta"
-103.416582914573,20.6130653266332,10.5363143317772,"Muy alta"
-103.414572864322,20.6130653266332,10.4134592964438,"Muy alta"
-103.41256281407,20.6130653266332,9.73416324778373,"Muy alta"
-103.410552763819,20.6130653266332,9.10062771420053,"Muy alta"
-103.408542713568,20.6130653266332,9.20433710389079,"Muy alta"
-103.406532663317,20.6130653266332,10.3741787156669,"Muy alta"
-103.404522613065,20.6130653266332,12.4333118949398,"Muy alta"
-103.402512562814,20.6130653266332,14.891451736099,"Muy alta"
-103.400502512563,20.6130653266332,17.2387192894421,"Muy alta"
-103.398492462312,20.6130653266332,19.1346547125777,"Muy alta"
-103.39648241206,20.6130653266332,20.4450899952826,"Muy alta"
-103.394472361809,20.6130653266332,21.1871441573749,"Muy alta"
-103.392462311558,20.6130653266332,21.4546029718294,"Muy alta"
-103.390452261307,20.6130653266332,21.3621077356911,"Muy alta"
-103.388442211055,20.6130653266332,21.0152303141513,"Muy alta"
-103.386432160804,20.6130653266332,20.4994453495838,"Muy alta"
-103.384422110553,20.6130653266332,19.8792197528528,"Muy alta"
-103.382412060302,20.6130653266332,19.2011471313563,"Muy alta"
-103.38040201005,20.6130653266332,18.497963866077,"Muy alta"
-103.378391959799,20.6130653266332,17.7921581543324,"Muy alta"
-103.376381909548,20.6130653266332,17.0988220428098,"Muy alta"
-103.374371859296,20.6130653266332,16.4277764644667,"Muy alta"
-103.372361809045,20.6130653266332,15.7851115723861,"Muy alta"
-103.370351758794,20.6130653266332,15.1742904633702,"Muy alta"
-103.368341708543,20.6130653266332,14.5969375819368,"Muy alta"
-103.366331658291,20.6130653266332,14.0534024439421,"Muy alta"
-103.36432160804,20.6130653266332,13.5431637302481,"Muy alta"
-103.362311557789,20.6130653266332,13.0651196598992,"Muy alta"
-103.360301507538,20.6130653266332,12.6177968997381,"Muy alta"
-103.358291457286,20.6130653266332,12.1995007312726,"Muy alta"
-103.356281407035,20.6130653266332,11.8084225760431,"Muy alta"
-103.354271356784,20.6130653266332,11.4427163874443,"Muy alta"
-103.352261306533,20.6130653266332,11.1005522068226,"Muy alta"
-103.350251256281,20.6130653266332,10.7801529241042,"Muy alta"
-103.34824120603,20.6130653266332,10.4798186744119,"Muy alta"
-103.346231155779,20.6130653266332,10.1979421482629,"Muy alta"
-103.344221105528,20.6130653266332,9.93301725212768,"Muy alta"
-103.342211055276,20.6130653266332,9.68364293921877,"Muy alta"
-103.340201005025,20.6130653266332,9.44852357394848,"Muy alta"
-103.338190954774,20.6130653266332,9.22646685183827,"Muy alta"
-103.336180904523,20.6130653266332,9.01638003972494,"Muy alta"
-103.334170854271,20.6130653266332,8.81726510861699,"Muy alta"
-103.33216080402,20.6130653266332,8.62821318391616,"Muy alta"
-103.330150753769,20.6130653266332,8.44839862786012,"Muy alta"
-103.328140703518,20.6130653266332,8.27707298354471,"Muy alta"
-103.326130653266,20.6130653266332,8.11355894669578,"Muy alta"
-103.324120603015,20.6130653266332,7.95724448325927,"Muy alta"
-103.322110552764,20.6130653266332,7.80757717356209,"Muy alta"
-103.320100502513,20.6130653266332,7.66405883709922,"Muy alta"
-103.318090452261,20.6130653266332,7.52624047152494,"Muy alta"
-103.31608040201,20.6130653266332,7.39371752331863,"Muy alta"
-103.314070351759,20.6130653266332,7.2661254976947,"Muy alta"
-103.312060301508,20.6130653266332,7.14313590556321,"Muy alta"
-103.310050251256,20.6130653266332,7.02445254113809,"Muy alta"
-103.308040201005,20.6130653266332,6.90980807793312,"Muy alta"
-103.306030150754,20.6130653266332,6.79896096938865,"Muy alta"
-103.304020100503,20.6130653266332,6.6916926376125,"Alta"
-103.302010050251,20.6130653266332,6.58780493293034,"Alta"
-103.3,20.6130653266332,6.48711784661009,"Alta"
-103.7,20.6155778894472,2.80908278584047,"Baja"
-103.697989949749,20.6155778894472,2.82711016754456,"Baja"
-103.695979899497,20.6155778894472,2.84533809840059,"Baja"
-103.693969849246,20.6155778894472,2.86376878173542,"Baja"
-103.691959798995,20.6155778894472,2.88240439966285,"Baja"
