"","colonia","dia.sem","long","lat","n"
"546","RESIDENCIAL PLAZA GUADALUPE","Thu",-103.433109966667,20.6544583766667,3
"547","RESIDENCIAL PLAZA GUADALUPE","Tue",-103.4337949,20.6565184233333,3
"548","RESIDENCIAL PONIENTE","Mon",-103.428718166667,20.7279357166667,3
"549","RESIDENCIAL PONIENTE","Sat",-103.428892966667,20.7278949766667,3
"550","RESIDENCIAL SANTA MARGARITA","Fri",-103.4202688,20.7363497733333,3
"551","RESIDENCIAL VICTORIA","Thu",-103.401136533333,20.6443534166667,3
"552","RESIDENCIAL VICTORIA","Wed",-103.400603766667,20.6436304333333,3
"553","RINCONADA DE LA CALMA","Fri",-103.409525233333,20.63312942,3
"554","RINCONADA DEL AUDITORIO","Thu",-103.3450243,20.7368943166667,3
"555","RINCONADA LAS PALMAS","Fri",-103.3997797,20.75379965,3
"556","RINCONADA LAS PALMAS","Sat",-103.400308033333,20.75357083,3
"557","SAN ISIDRO EJIDAL","Sat",-103.400285266667,20.7312701966667,3
"558","SAN JOSE DEL BAJIO","Sat",-103.403625333333,20.7323563833333,3
"559","SAN MIGUEL DE LA COLINA","Mon",-103.387850766667,20.7176600266667,3
"560","SAN MIGUEL TATEPOSCO","Thu",-103.377455533333,20.80969429,3
"561","SANTA MARIA DEL PUEBLITO","Tue",-103.4357278,20.6797937366667,3
"562","TEPEYAC CASINO","Tue",-103.415611566667,20.6598759466667,3
"563","TIGRE EL","Sat",-103.419546566667,20.7641104533333,3
"564","TRIANGULO EL","Sat",-103.442561,20.7523801933333,3
"565","UNIDAD LOPEZ PORTILLO","Thu",-103.344976366667,20.73437704,3
"566","UNIDAD UAG","Mon",-103.4073198,20.72348684,3
"567","UNIDAD UAG","Thu",-103.406050966667,20.7236658433333,3
"568","VALLE DE NUEVO MEXICO","Sat",-103.4428013,20.7695379833333,3
"569","VALLE DE NUEVO MEXICO","Wed",-103.442821066667,20.77022962,3
"570","VENTA DEL ASTILLERO LA","Mon",-103.541440633333,20.7284829,3
"571","VICTOR HUGO","Fri",-103.337899766667,20.7249351766667,3
"572","VICTOR HUGO","Sat",-103.340863666667,20.7259110566667,3
"573","VIGIA EL","Wed",-103.392517766667,20.72900794,3
"574","VILLA LA","Fri",-103.395370233333,20.72779911,3
"575","VILLA UNIVERSITARIA","Thu",-103.414878466667,20.69181958,3
"576","VILLAS DE LOS BELENES","Mon",-103.3815178,20.7303039966667,3
"577","VISTA HERMOSA","Fri",-103.333238333333,20.7603155766667,3
"578","VISTA HERMOSA","Wed",-103.3339278,20.7605444666667,3
"579","VISTAS DE TESISTAN","Mon",-103.4863736,20.81298242,3
"580","ZOQUIPAN","Mon",-103.369721333333,20.71913427,3
"581","ZOQUIPAN","Sat",-103.368558666667,20.7177531866667,3
"582","AGRICOLA","Sat",-103.43039285,20.61645759,2
"583","AGRICOLA","Sun",-103.42976105,20.615924115,2
"584","AGRICOLA","Thu",-103.4284427,20.61331995,2
"585","AGRICOLA","Tue",-103.43199905,20.61569243,2
"586","AGUA BLANCA","Mon",-103.43340375,20.602061425,2
"587","AGUA BLANCA","Sat",-103.43188675,20.6050763,2
"588","AGUA BLANCA","Thu",-103.4327363,20.60555248,2
"589","AGUA BLANCA INDUSTRIAL","Thu",-103.42547395,20.60098963,2
"590","AGUA BLANCA SUR","Mon",-103.43779645,20.597699125,2
"591","AGUA BLANCA SUR","Sat",-103.4327091,20.595838675,2
"592","AGUA BLANCA SUR","Tue",-103.4357778,20.597482495,2
"593","AGUA FRIA","Mon",-103.34733095,20.74700887,2
"594","AGUILAS LAS","Sun",-103.41778045,20.62701059,2
"595","AGUJAS LAS","Mon",-103.48429905,20.79523809,2
"596","AGUJAS LAS","Sat",-103.4866565,20.79974935,2
"597","AGUJAS LAS","Thu",-103.48200335,20.791162445,2
"598","AGUJAS LAS","Tue",-103.4863938,20.794769565,2
"599","AGUJAS LAS","Wed",-103.4851657,20.794620215,2
"600","ALBATERRA","Thu",-103.44913825,20.85040686,2
"601","ALTAGRACIA","Thu",-103.39206335,20.748285795,2
"602","ALTAMIRA","Thu",-103.3829411,20.71197883,2
"603","ALTAMIRA","Wed",-103.38598125,20.71197167,2
"604","ANGELES DE NEXTIPAC LOS","Mon",-103.4967123,20.790228665,2
"605","ANGELES DE NEXTIPAC LOS","Wed",-103.4990838,20.79140573,2
"606","ARBOLEDA LA","Mon",-103.40651235,20.731683815,2
"607","ARBOLEDA LA","Sat",-103.4073893,20.73201543,2
"608","ARBOLEDA LA","Wed",-103.4064759,20.732232495,2
"609","ARCOS DE GUADALUPE","Fri",-103.43369855,20.66238009,2
"610","ARROYO HONDO","Sun",-103.34662705,20.74029465,2
"611","BAJIO EL","Fri",-103.46066785,20.70195133,2
"612","BALCONES DE LA CANTERA","Tue",-103.35442525,20.74328529,2
"613","BALCONES DEL SOL","Sun",-103.45718165,20.64972638,2
"614","BALCONES DEL SOL","Wed",-103.45937845,20.65014724,2
"615","BATAN EL","Thu",-103.34438115,20.722992375,2
"616","BOSQUES DEL CENTINELA","Sat",-103.38138,20.754704935,2
"617","BOSQUES DEL CENTINELA","Thu",-103.3753834,20.75130604,2
"618","BOSQUES DEL CENTINELA","Wed",-103.38055565,20.75162792,2
"619","BOVEDAS LAS","Wed",-103.42362845,20.735080985,2
"620","BRISEniO EL","Fri",-103.4351104,20.624770145,2
"621","BRISEniO EL","Tue",-103.4362724,20.626216435,2
"622","CAMPANARIO EL","Sat",-103.43642745,20.59135407,2
"623","CAMPANARIO EL","Sun",-103.43088485,20.591065005,2
"624","CAMPESTRE LOS PINOS","Mon",-103.4378497,20.606767805,2
"625","CARLOS RIVERA ACEVES","Wed",-103.46526155,20.64018446,2
"626","CASITAS LAS","Sat",-103.42314755,20.73836299,2
"627","CENTINELA EL","Mon",-103.3800428,20.75698562,2
"628","CERRITOS LOS","Tue",-103.3423931,20.73529775,2
"629","CHAPALITA","Sun",-103.4064938,20.666474855,2
"630","CHAPALITA DE OCCIDENTE","Fri",-103.4248622,20.658966445,2
"631","CHAPALITA INN","Tue",-103.4442586,20.658955225,2
"632","CHAPALITA SUR","Mon",-103.40147445,20.661773705,2
"633","CIMA LA","Fri",-103.41326795,20.747907085,2
"634","CIMA LA","Thu",-103.41331755,20.750838675,2
"635","CIUDAD BUGAMBILIAS","Sun",-103.45924095,20.610564315,2
"636","CIUDAD DE LOS NIniOS","Fri",-103.4146477,20.6616733,2
"637","CIUDAD DE LOS NIniOS","Wed",-103.4109657,20.66451928,2
"638","CIUDAD GRANJA","Sun",-103.4518291,20.68639319,2
"639","COLEGIO DEL AIRE","Mon",-103.44052575,20.74997463,2
"640","COLEGIO DEL AIRE","Sat",-103.4422782,20.7541735,2
"641","COLINAS DE ATEMAJAC","Thu",-103.3649095,20.718849215,2
"642","COLINAS DE LA PRIMAVERA","Tue",-103.4735527,20.63721931,2
"643","COLINAS DE LA PRIMAVERA","Wed",-103.47138525,20.63614753,2
"644","COLINAS DE LAS AGUILAS","Sat",-103.4109172,20.620972375,2
"645","COLLI CTM","Fri",-103.42912215,20.647800935,2
"646","CONJUNTO LAURELES","Thu",-103.3873832,20.733727865,2
"647","CONJUNTO ZAPOPAN","Fri",-103.3838677,20.732405755,2
"648","CORONILLA LA","Thu",-103.32927405,20.76015157,2
"649","DIVISION DEL NORTE","Sat",-103.3561527,20.732966945,2
"650","DIVISION DEL NORTE","Wed",-103.354079,20.73224347,2
"651","EJIDO COPALITA","Tue",-103.4496603,20.82905746,2
"652","EMILIANO ZAPATA","Fri",-103.36442735,20.74977308,2
"653","EMILIANO ZAPATA","Sat",-103.3645043,20.748620775,2
"654","ESTADIO OMNILIFE","Sat",-103.46330755,20.684646535,2
"655","ESTADIO OMNILIFE","Wed",-103.46130945,20.695743155,2
"656","ESTANCIA LA","Tue",-103.4292177,20.66926807,2
"657","EUCALIPTO VALLARTA","Mon",-103.427235,20.679465745,2
"658","EXPERIENCIA LA","Fri",-103.3362424,20.73051985,2
"659","EXPERIENCIA LA","Thu",-103.3353397,20.730346995,2
"660","EXTRAMUROS","Wed",-103.45467385,20.814173345,2
"661","FLORIDA LA","Fri",-103.4254739,20.59795948,2
"662","FLORIDA LA","Sat",-103.42655675,20.597450335,2
"663","FORTIN EL","Fri",-103.46884775,20.62373046,2
"664","FORTIN EL","Wed",-103.47112905,20.626891345,2
"665","FRANCISCO SARABIA","Fri",-103.4374656,20.61360132,2
"666","FRANCISCO SARABIA","Sun",-103.4340699,20.612005775,2
"667","FRANCISCO SARABIA","Thu",-103.43846095,20.611380855,2
"668","FRESNO EL","Sat",-103.4508235,20.762887155,2
"669","GIRALDA LA","Tue",-103.40573075,20.645094545,2
"670","GLORIA DEL COLLI LA","Fri",-103.44842375,20.658048765,2
"671","GUADALUPANA","Thu",-103.49601905,20.81727779,2
"672","GUSA LA","Mon",-103.36632775,20.722217925,2
"673","GUSA LA","Thu",-103.36432375,20.72259892,2
"674","GUSTAVO DIAZ ORDAZ","Mon",-103.4206458,20.61889401,2
"675","GUSTAVO DIAZ ORDAZ","Thu",-103.42065015,20.619401515,2
"676","HACIENDA SAN ACASIO","Fri",-103.4809858,20.73730352,2
"677","HACIENDAS DE ZAPOPAN","Sat",-103.4693294,20.80103303,2
"678","HACIENDAS DE ZAPOPAN","Thu",-103.4703731,20.79984663,2
"679","HACIENDAS DEL VALLE","Fri",-103.3955151,20.75863025,2
"680","HACIENDAS DEL VALLE","Mon",-103.3975045,20.759296825,2
"681","HACIENDAS DEL VALLE","Thu",-103.3973381,20.761165855,2
"682","HACIENDAS DEL VALLE","Tue",-103.3975555,20.76035434,2
"683","HACIENDAS TEPEYAC","Thu",-103.44169615,20.65085521,2
"684","HIGUERA LA","Fri",-103.3308615,20.75118593,2
"685","HUMEDO EL","Sat",-103.4983586,20.793352215,2
"686","HUMEDO EL","Thu",-103.5004079,20.79545465,2
"687","INDIGENA DE MEZQUITAN","Mon",-103.3322508,20.738377205,2
"688","INDUSTRIAL BELENES NORTE","Mon",-103.39828225,20.737838585,2
"689","INDUSTRIAL ZAPOPAN NORTE","Mon",-103.3900811,20.740693565,2
"690","INDUSTRIAL ZAPOPAN NORTE","Tue",-103.38884305,20.74378348,2
"691","INDUSTRIAL ZAPOPAN NORTE","Wed",-103.39089465,20.74193351,2
"692","JACARANDAS","Fri",-103.38148145,20.714371865,2
"693","JACARANDAS","Mon",-103.3805735,20.715484915,2
"694","JACARANDAS","Thu",-103.383665,20.71688896,2
"695","JACARANDAS","Tue",-103.3829067,20.713432695,2
"696","JARDINES DE LA PATRIA","Mon",-103.41719395,20.68608131,2
"697","JARDINES DE LA PATRIA","Thu",-103.41864805,20.683395065,2
"698","JARDINES DE LOS BELENES","Fri",-103.3356523,20.73448117,2
"699","JARDINES DE LOS BELENES","Mon",-103.3328581,20.733264855,2
"700","JARDINES DE SAN IGNACIO","Sat",-103.4043929,20.667734135,2
"701","JARDINES DEL IXTEPETE","Sun",-103.4418845,20.62535707,2
"702","JARDINES DEL VERGEL","Mon",-103.37275205,20.750237045,2
"703","JARDINES DEL VERGEL","Tue",-103.37199775,20.749712265,2
"704","JARDINES SEATTLE","Fri",-103.3769104,20.72322755,2
"705","JARDINES TAPATIOS","Tue",-103.46816925,20.63885849,2
"706","JARDINES TEPEYAC","Fri",-103.42263485,20.657517975,2
"707","LA GRAN PLAZA","Fri",-103.40383665,20.674207785,2
"708","LA GRAN PLAZA","Mon",-103.4044166,20.673821405,2
"709","LA GRAN PLAZA","Sat",-103.40445085,20.673972235,2
"710","LAGOS DEL COUNTRY","Fri",-103.3684118,20.71459695,2
"711","LAGOS DEL COUNTRY","Sat",-103.3693316,20.71497714,2
"712","LOMA BONITA","Sat",-103.4099217,20.639934325,2
"713","LOMA BONITA EJIDAL","Sun",-103.4040712,20.629676075,2
"714","LOMA BONITA RESIDENCIAL","Mon",-103.402825,20.63596479,2
"715","LOMA BONITA RESIDENCIAL","Tue",-103.40085325,20.637405505,2
"716","LOMA BONITA RESIDENCIAL","Wed",-103.402954,20.637226485,2
"717","LOMAS DE ATEMAJAC","Tue",-103.36481345,20.716245305,2
"718","LOMAS DE GUADALUPE","Tue",-103.4195034,20.6696082,2
"719","LOMAS DE LA PRIMAVERA","Tue",-103.472814,20.639553075,2
"720","LOMAS DE SAN GONZALO","Fri",-103.4378102,20.773110455,2
"721","LOMAS DE SAN GONZALO","Tue",-103.4359114,20.77148136,2
"722","LOMAS DE TABACHINES","Fri",-103.35935055,20.75206528,2
"723","LOMAS DE TABACHINES","Tue",-103.3610798,20.74811555,2
"724","LOMAS DE ZAPOPAN","Sun",-103.3991637,20.743432345,2
"725","LOMAS DEL BOSQUE","Sat",-103.40736755,20.710409795,2
"726","LOMAS DEL CENTINELA","Tue",-103.3630602,20.75960373,2
"727","LOMAS DEL COLLI","Mon",-103.45023325,20.665902455,2
"728","LOMAS DEL REFUGIO","Fri",-103.33772835,20.74292059,2
"729","LOMAS DEL REFUGIO","Thu",-103.3390645,20.743027155,2
"730","LOMAS DEL SEMINARIO","Fri",-103.4233016,20.66749865,2
"731","LOMAS DEL SEMINARIO","Tue",-103.42311185,20.669626525,2
"732","LOMAS UNIVERSIDAD","Fri",-103.43214345,20.68269535,2
"733","LOMAS UNIVERSIDAD","Tue",-103.4324442,20.68429292,2
"734","MAESTROS LOS","Sat",-103.37553015,20.72314651,2
"735","MAESTROS LOS","Sun",-103.37584915,20.723699055,2
"736","MAGDALENA LA","Mon",-103.4615757,20.80384029,2
"737","MANTE EL","Wed",-103.42689835,20.61250462,2
"738","MARCELINO GARCIA BARRAGAN","Mon",-103.4462292,20.773588795,2
"739","MARCELINO GARCIA BARRAGAN","Sun",-103.4450784,20.774819145,2
"740","MARCELINO GARCIA BARRAGAN","Tue",-103.44637995,20.773386535,2
"741","MARCELINO GARCIA BARRAGAN","Wed",-103.44630655,20.77239659,2
"742","MARTELL DEL VALLE","Tue",-103.4802321,20.80175621,2
"743","MARTINICA LA","Mon",-103.3671822,20.74855035,2
"744","MARTINICA LA","Wed",-103.3680887,20.74781068,2
"745","MESA COLORADA PONIENTE","Sun",-103.3451653,20.77254466,2
"746","MESA COLORADA PONIENTE","Tue",-103.347667,20.77094042,2
"747","MESA COLORADA PONIENTE","Wed",-103.34604305,20.770232495,2
"748","MESA DE LOS OCOTES","Mon",-103.3482953,20.765383875,2
"749","MESA DE LOS OCOTES","Tue",-103.35418805,20.76524827,2
"750","MIGUEL DE LA MADRID HURTADO","Mon",-103.4354573,20.60572306,2
"751","MIGUEL DE LA MADRID HURTADO","Sat",-103.4346717,20.608055325,2
"752","MIGUEL DE LA MADRID HURTADO","Thu",-103.43432955,20.60607589,2
"753","MIGUEL DE LA MADRID HURTADO","Tue",-103.4355321,20.608498055,2
"754","MIGUEL HIDALGO","Thu",-103.34294635,20.74578344,2
"755","MIRADOR DE SAN ISIDRO","Sat",-103.39168565,20.759922815,2
"756","MIRADOR DEL BOSQUE","Mon",-103.4480929,20.855222035,2
"757","MIRADOR DEL BOSQUE","Wed",-103.4467638,20.85601156,2
"758","MIRADOR DEL SOL","Fri",-103.4208889,20.654581205,2
"759","MIRADOR DEL SOL","Sun",-103.4223962,20.65039137,2
"760","MIRADOR DEL SOL","Wed",-103.4223624,20.65030577,2
"761","MISION DEL BOSQUE","Fri",-103.38724435,20.76001129,2
"762","MISION DEL VALLE","Wed",-103.4393955,20.75469391,2
"763","MISION LA FLORESTA","Tue",-103.4656971,20.627304,2
"764","MOLINOS LOS","Fri",-103.45252485,20.821216415,2
"765","MOLINOS LOS","Mon",-103.4448609,20.81980509,2
"766","MOLINOS LOS","Wed",-103.4423023,20.81972152,2
"767","NEXTIPAC","Mon",-103.52539785,20.765984785,2
"768","NEXTIPAC","Sat",-103.5269684,20.76348293,2
"769","NEXTIPAC","Thu",-103.5237031,20.7674018,2
"770","NEXTIPAC","Wed",-103.5261963,20.7618572,2
"771","NUCLEO BELENES","Wed",-103.3789524,20.73908625,2
"772","NUEVA ESPAniA","Fri",-103.3459839,20.744731885,2
"773","NUEVA ESPAniA","Sun",-103.33981335,20.74323429,2
"774","NUEVA ESPAniA","Tue",-103.34246925,20.743219625,2
"775","NUEVA ESPAniA","Wed",-103.34611835,20.74460681,2
"776","NUEVA PRIMAVERA","Fri",-103.4279906,20.65441958,2
"777","NUEVA PRIMAVERA","Mon",-103.4295072,20.65070262,2
"778","NUEVA PRIMAVERA","Sat",-103.42860225,20.65425083,2
"779","NUEVA PRIMAVERA","Wed",-103.4274982,20.651869685,2
"780","NUEVO VERGEL","Fri",-103.3618073,20.75491554,2
"781","PACIFICA HABITAT","Wed",-103.44688625,20.74544604,2
"782","PALMIRA LA","Thu",-103.4265099,20.59151289,2
"783","PALMIRA LA","Tue",-103.42644345,20.592539895,2
"784","PALMITA LA","Mon",-103.35492165,20.72880049,2
"785","PALMITA LA","Sat",-103.35746575,20.729947685,2
"786","PALMITA LA","Thu",-103.35640185,20.731199725,2
"787","PALMITA LA","Wed",-103.35481435,20.729320615,2
"788","PARAISOS LOS","Mon",-103.377078,20.72774481,2
"789","PARQUES DE TESISTAN","Wed",-103.4694356,20.79744444,2
"790","PARQUES DE ZAPOPAN","Fri",-103.4427749,20.76893252,2
"791","PARQUES DEL AUDITORIO","Wed",-103.3527891,20.737267905,2
"792","PARQUES DEL CENTINELA","Fri",-103.3850916,20.75945928,2
"793","PASEOS DEL BRISEniO","Thu",-103.43623395,20.616490135,2
"794","PASEOS DEL BRISEniO","Tue",-103.4367555,20.61552056,2
"795","PATIO LA CIMA","Sun",-103.411431,20.74519601,2
"796","PATIO LA CIMA","Tue",-103.41090095,20.744981605,2
"797","PEDRO MORENO","Sat",-103.3588457,20.726888795,2
"798","PEDRO MORENO","Tue",-103.359864,20.72782987,2
"799","PERIODISTAS","Wed",-103.42708835,20.61561284,2
"800","PINAR DE LA CALMA","Thu",-103.4157717,20.62159169,2
"801","PINAR DE LA VENTA","Sun",-103.5250061,20.72597053,2
"802","PINOS LOS","Fri",-103.4050512,20.680289375,2
"803","PLAZA ANDARES","Fri",-103.41133795,20.710226995,2
"804","PLAZA CIUDADELA","Fri",-103.4200715,20.64943832,2
"805","PLAZA CORDILLERAS","Sat",-103.4223404,20.65812569,2
"806","PLAZA DEL SOL","Mon",-103.40147015,20.650247185,2
"807","PLAZA DEL SOL","Thu",-103.40124425,20.650325835,2
"808","PLAZA GALERIAS","Sat",-103.4315348,20.677057295,2
"809","PLAZA GALERIAS","Wed",-103.4307599,20.677240865,2
"810","PLAZA PATRIA","Fri",-103.3790156,20.71234778,2
"811","PLAZA SAN ISIDRO","Fri",-103.3854261,20.74188784,2
"812","PLAZA SANTA MARGARITA","Sat",-103.41985365,20.731330125,2
"813","PRADOS DE SANTA LUCIA","Sun",-103.4996454,20.799200705,2
"814","PRADOS DE SANTA LUCIA","Wed",-103.49924265,20.800265175,2
"815","PRADOS VALLARTA","Wed",-103.41651125,20.674324965,2
"816","PUERTA DEL LLANO","Wed",-103.4626056,20.782754635,2
"817","QUINTA DEL FEDERALISMO","Wed",-103.3502936,20.73542813,2
"818","REAL DE VALDEPEniAS","Mon",-103.4042757,20.75928964,2
"819","REAL DEL BOSQUE","Mon",-103.39211195,20.752702695,2
"820","REAL DEL BOSQUE","Tue",-103.39239115,20.752608155,2
"821","RESIDENCIAL DEL BOSQUE","Fri",-103.45225635,20.608959145,2
"822","RESIDENCIAL DEL PARQUE","Mon",-103.435418,20.675013895,2
"823","RESIDENCIAL MOCTEZUMA","Mon",-103.4304032,20.651770485,2
"824","RESIDENCIAL MOCTEZUMA","Sun",-103.43226215,20.6521051,2
"825","RESIDENCIAL MOCTEZUMA","Tue",-103.4318873,20.65251837,2
"826","RESIDENCIAL MOCTEZUMA PONIENTE","Tue",-103.43519895,20.648602375,2
"827","RESIDENCIAL PATRIA","Fri",-103.37483275,20.71436519,2
"828","RESIDENCIAL PLAZA GUADALUPE","Sun",-103.4368087,20.65844351,2
"829","RESIDENCIAL SANTA MARGARITA","Sat",-103.4207873,20.730412905,2
"830","RESIDENCIAL SANTA MARGARITA","Sun",-103.4199305,20.735155905,2
"831","RESIDENCIAL VICTORIA","Fri",-103.40120325,20.64352079,2
"832","RINCONADA DEL AUDITORIO","Wed",-103.3435682,20.736867875,2
"833","RINCONADA DEL PARQUE","Mon",-103.4447854,20.663917795,2
"834","RINCONADA DEL PARQUE","Sat",-103.44598025,20.664113905,2
"835","RINCONADA DEL SOL","Fri",-103.4003252,20.652384235,2
"836","RINCONADA DEL VALLE","Tue",-103.4193713,20.657170015,2
"837","RINCONADA LAS PALMAS","Thu",-103.3990019,20.75340982,2
"838","RINCONADA SAN ISIDRO","Thu",-103.38295655,20.75230795,2
"839","SAN ESTEBAN","Mon",-103.3758684,20.80247064,2
"840","SAN FRANCISCO","Mon",-103.40105135,20.72675941,2
"841","SAN GILBERTO","Mon",-103.384244,20.7342085,2
"842","SAN JOSE DEL BAJIO","Fri",-103.4044337,20.732504875,2
"843","SAN MIGUEL DE LA COLINA","Thu",-103.3855289,20.718472565,2
"844","SAN MIGUEL DE LA COLINA","Tue",-103.388133,20.71790905,2
"845","SAN MIGUEL DE LA COLINA","Wed",-103.3873298,20.718425305,2
"846","SAN MIGUEL TATEPOSCO","Fri",-103.3757803,20.806119215,2
"847","SAN MIGUEL TATEPOSCO","Wed",-103.37588025,20.80765464,2
"848","SAN NICOLAS DE LOS BELENES","Tue",-103.37372075,20.73793071,2
"849","SANTA ANA TEPETITLAN","Sun",-103.45669185,20.62263325,2
"850","SANTA ANA TEPETITLAN","Tue",-103.45528515,20.615866295,2
"851","SANTA CATALINA","Wed",-103.42293055,20.651040435,2
"852","SANTA FE","Fri",-103.3938111,20.715682865,2
"853","SANTA FE","Sat",-103.39438445,20.71307567,2
"854","SANTA LUCIA","Mon",-103.4952672,20.80222729,2
"855","SANTA LUCIA","Sat",-103.499919,20.80372553,2
"856","SANTA LUCIA","Tue",-103.49239985,20.80201273,2
"857","SANTA MARIA DEL PUEBLITO","Thu",-103.4383664,20.679211115,2
"858","SANTA MONICA DE LOS CHORRITOS","Thu",-103.4991139,20.79810503,2
"859","SEATTLE","Fri",-103.3736472,20.72169425,2
"860","SOLARES","Wed",-103.4572267,20.725775975,2
"861","TEPEYAC","Tue",-103.38459635,20.72562549,2
"862","TEPEYAC","Wed",-103.38586195,20.72826526,2
"863","TEPEYAC CASINO","Mon",-103.4153278,20.658686905,2
"864","TEPEYAC CASINO","Thu",-103.41471665,20.658755695,2
"865","TESISTAN","Sat",-103.4772812,20.795714505,2
"866","TESISTAN","Sun",-103.48005325,20.80259988,2
"867","TESISTAN","Tue",-103.4777425,20.79661912,2
"868","TULE EL","Fri",-103.45113185,20.69503154,2
"869","UNIDAD ABASTOS","Sun",-103.3892043,20.729113905,2
"870","UNIDAD FOVISSSTE","Mon",-103.40361875,20.73632887,2
"871","UNIDAD FOVISSSTE","Sat",-103.40270235,20.73686805,2
"872","UNIDAD FOVISSSTE","Tue",-103.4030515,20.737377375,2
"873","UNIDAD FOVISSSTE","Wed",-103.40349945,20.736537665,2
"874","UNIDAD REPUBLICA","Sat",-103.3964223,20.722323595,2
"875","VALLARTA LA PATRIA","Tue",-103.42103805,20.673400905,2
"876","VALLARTA UNIVERSIDAD","Mon",-103.42682985,20.69064119,2
"877","VALLE DE LOS MOLINOS","Tue",-103.4237238,20.84679869,2
"878","VALLE DE NUEVO MEXICO","Thu",-103.4427085,20.768797805,2
"879","VALLE DE SAN NICOLAS","Mon",-103.4611087,20.62780282,2
"880","VALLE DE SAN NICOLAS","Sat",-103.4608965,20.62722811,2
"881","VALLE ESCONDIDO","Thu",-103.4350901,20.74450995,2
"882","VALLE REAL","Sat",-103.45140915,20.730904,2
"883","VICENTE GUERRERO","Mon",-103.4403073,20.7670354,2
"884","VICENTE GUERRERO","Sat",-103.4404191,20.766933755,2
"885","VICENTE GUERRERO","Thu",-103.4437789,20.76837847,2
"886","VICTOR HUGO","Tue",-103.338919,20.724995465,2
"887","VILLA LA","Mon",-103.3965681,20.72819498,2
"888","VILLA LA","Sun",-103.39488195,20.7286127,2
"889","VILLA LA","Wed",-103.3950686,20.728361705,2
"890","VILLA UNIVERSITARIA","Mon",-103.41531235,20.694705795,2
"891","VILLAS DE LOS BELENES","Sun",-103.37808255,20.731311665,2
"892","VILLAS DE NUEVO MEXICO","Sat",-103.42907895,20.763802685,2
"893","VILLAS DE TORREMOLINOS","Mon",-103.39805865,20.750442895,2
"894","VILLAS DEL CENTINELA","Wed",-103.3748509,20.753333145,2
"895","VILLAS DEL IXTEPETE","Mon",-103.44267655,20.623673355,2
"896","VILLAS DEL MIRADOR","Sat",-103.3897652,20.76001648,2
"897","VILLAS LA LOMA","Sat",-103.4512047,20.77822955,2
"898","VISTA HERMOSA","Mon",-103.33433675,20.760439885,2
"899","VISTA HERMOSA","Tue",-103.33365055,20.758471075,2
"900","VISTAS DE TESISTAN","Sat",-103.48502975,20.81405725,2
"901","ZOQUIPAN","Wed",-103.3684509,20.717339615,2
"902","12 DE DICIEMBRE","Mon",-103.463915,20.64668116,1
"903","12 DE DICIEMBRE","Thu",-103.4613604,20.64852434,1
"904","12 DE DICIEMBRE","Wed",-103.4618696,20.64790947,1
"905","AGUA BLANCA","Sun",-103.4325607,20.6058296,1
"906","AGUA BLANCA INDUSTRIAL","Fri",-103.4262798,20.60198754,1
"907","AGUA BLANCA INDUSTRIAL","Mon",-103.4253691,20.60527601,1
"908","AGUA BLANCA INDUSTRIAL","Wed",-103.4260065,20.60102799,1
"909","AGUA FRIA","Sat",-103.3431567,20.75012669,1
"910","AGUA FRIA","Thu",-103.3479172,20.74765271,1
"911","AGUA FRIA","Wed",-103.3504229,20.74989895,1
"912","AGUJAS LAS","Sun",-103.486602,20.79974708,1
"913","ALAMEDAS LAS","Fri",-103.4340046,20.63630548,1
"914","ALAMEDAS LAS","Mon",-103.4377099,20.635946,1
"915","ALAMEDAS LAS","Sat",-103.4369237,20.63655764,1
"916","ALAMEDAS LAS","Thu",-103.4369019,20.63657988,1
"917","ALAMITOS LOS","Sat",-103.4347958,20.76269335,1
"918","ALAMITOS LOS","Thu",-103.4350598,20.76368554,1
"919","ALAMO","Thu",-103.5020603,20.8061313,1
"920","ALAMO","Wed",-103.4981332,20.80524664,1
"921","ALMENDROS LOS","Fri",-103.3944309,20.76686478,1
"922","ALMENDROS LOS","Mon",-103.3959361,20.76819501,1
"923","ALMENDROS LOS","Sat",-103.3944546,20.76645109,1
"924","ALMENDROS LOS","Thu",-103.3938454,20.76648068,1
"925","ALTAGRACIA","Sun",-103.3928985,20.74085109,1
"926","ALTAGRACIA","Tue",-103.3921196,20.74261317,1
"927","ALTAMIRA","Mon",-103.3873508,20.71063599,1
"928","ALTAMIRA","Sun",-103.384283,20.71110389,1
"929","ALTAVISTA","Fri",-103.4055309,20.76358708,1
"930","ALTAVISTA","Mon",-103.403943,20.76277772,1
"931","ALTAVISTA","Thu",-103.4031891,20.76631835,1
"932","ALTAVISTA","Tue",-103.3997454,20.77195905,1
"933","AMARANTO","Tue",-103.4548441,20.80958403,1
"934","AMARANTO","Wed",-103.4551761,20.80987524,1
"935","AMPLIACION SANTA LUCIA","Mon",-103.497092,20.81127038,1
"936","AMPLIACION SANTA LUCIA","Wed",-103.4972337,20.811292,1
"937","ANGELES DE NEXTIPAC LOS","Thu",-103.4995356,20.78913998,1
"938","ARBOLEDA LA","Fri",-103.4065729,20.73220577,1
"939","ARBOLEDA LA","Sun",-103.4080452,20.73239153,1
"940","ARMONIA","Sat",-103.4448772,20.74599747,1
"941","ATEMAJAC DEL VALLE","Fri",-103.3529422,20.72250267,1
"942","ATLAS COLOMOS","Sat",-103.4072719,20.71047995,1
